"signature_id",signature,product,"product_version"
1765,"ActiveX component download (Adware)",FreeScratchAndWin,478
2658,"Download adm4.cab (Adware)","Altnet_Peer_Points_Manager",1369
251,"ActiveX component download (Dialer)","Instant-Access",817
2375,"ActiveX component download (Adware)",KeenValue,530
2313,"ActiveX component download (Adware)","About_Blank",980
1361,"ActiveX component download (Adware)",BrowserAid,467
1135,"RAT Trojan Remote Lib (Trojan)",Ultimate,3176
2245,"ActiveX component download (Adware)",eZula,9
1085,"Tangent Installer ActiveX component download 1 (Miscellaneous)",Wild,1017
3915,"Installer (Trojan)","SecurityShield.APP_3",3386
2675,"2FindMP3 Setup Download 2findmp3setup.exe (Adware)","Bundled-Software",100
4022,"Setup Download w3i4.exe (Commercial Monitoring Software)",WinWhatWhere,28
310,"ActiveX component download (Adware)","Search_Miracle",844
4774,"(Adware)","Conduit.OC",3395
2574,"Ad Retrieval Outbound Activity (Adware)",Twaintec,650
1655,"Installer (Trojan)","Peerfit.A_2",3386
1974,"Installer (Trojan)","Small.OO_8",3386
709,"ActiveX component download (Adware)","Search_Miracle",844
2241,"ActiveX component download (Adware)","About_Blank",980
2501,"ActiveX component download (Adware)","About_Blank",980
687,"ActiveX component download (Adware)","Search_Miracle",844
2899,"KaZaA Download Accelerator Setup Download (Adware)","Bundled-Software",100
1218,"Pro Home Program (Trojan)",AbRemote,3216
4400,"ActiveX component download (DataMiner)",MarketScore,488
3697,"Installer (Trojan)","IScan.A_63",3386
4806,"pdf.OT.14 (Exploit)","Malformed-File",3391
1233,"Watcher RemoteView Installer (Commercial Monitoring Software)",Digi,3226
1641,"Installer (Trojan)","Redosdru.AW_3",3386
4406,"Search-Assistant ActiveX component download (Adware)",180Solutions,629
646,"ActiveX component download (Adware)","Search_Miracle",844
3192,"ActiveX component download (Adware)",CoolWebSearch,599
4555,"ActiveX component download (Adware)",CoolWebSearch,599
602,"ActiveX component download (Adware)",ILookup,518
959,"ActiveX component download (Adware)","About_Blank",980
1176,"CLI Capture (Trojan)",Lithium,658
3166,"ActiveX component download (Adware)",CoolWebSearch,599
3043,"Installer (Trojan)","EoRezo.Z_4",3386
2684,"AFreeConverter Setup Download setup.exe (Adware)","Bundled-Software",100
2181,"ActiveX component download (Adware)",IEPlugin,482
2515,"Installer (Trojan)","WinPump.U_2",3386
3346,"ActiveX component download (Adware)","Russian_Searchbar",1797
1820,"Installer (Trojan)","Sality.AU",3386
1044,"ActiveX component download (Adware)",SecureServicePack,2406
4366,"ActiveX component download (Dialer)",IEAccess,456
1933,"Installer (Trojan)","XPACK.GEN_417",3386
2548,"Installer (Trojan)","AdRotator.A_30",3386
1238,"Client Installer (Adware)",GralicWrap,2594
2735,"Cabra_Castle Setup Download cabra.exe (Adware)","Bundled-Software",100
3229,"ActiveX component download (Adware)",CoolWebSearch,599
927,"ActiveX component download (Adware)","About_Blank",980
1263,"Toolbar Executable 2 (Adware)",Direct,3242
